Scenario_ID,Minute_0,Minute_1,Minute_2,Minute_3,Minute_4,Minute_5,Minute_6,Minute_7,Minute_8,Minute_9,Minute_10,Minute_11,Minute_12,Minute_13,Minute_14,Minute_15,Minute_16,Minute_17,Minute_18,Minute_19,Minute_20,Minute_21,Minute_22,Minute_23,Minute_24,Minute_25,Minute_26,Minute_27,Minute_28,Minute_29,Minute_30,Minute_31,Minute_32,Minute_33,Minute_34,Minute_35,Minute_36,Minute_37,Minute_38,Minute_39,Minute_40,Minute_41,Minute_42,Minute_43,Minute_44,Minute_45,Minute_46,Minute_47,Minute_48,Minute_49,Minute_50,Minute_51,Minute_52,Minute_53,Minute_54,Minute_55,Minute_56,Minute_57,Minute_58,Minute_59
82,581.783729722821,598.4386735527371,600.0,600.0,568.4724135844638,551.4668020377084,549.019345433172,529.9078431961785,546.9812063073292,576.32576848109,570.9896768762546,559.9389588840872,592.2475101337169,588.3871804316448,587.6205684630946,577.236059527028,600.0,600.0,600.0,600.0,588.9294329342081,584.2880361266347,600.0,590.4278746173068,600.0,600.0,600.0,600.0,600.0,600.0,592.6537336499757,561.2421757922956,554.3735147788674,566.5364508637537,563.0609778684092,580.4883984286371,570.4771684914435,579.9092583687257,557.9586447085039,575.4145052736509,578.6132230905627,557.8977302888247,543.3315124336713,560.7341220343995,559.516208530706,539.638409358221,572.3473926841418,587.406144071324,600.0,594.897353175224,593.1543770236444,600.0,600.0,600.0,582.6521014246871,578.9229542338719,552.5644448405967,531.983047351984,497.04908642071825,464.79764003612445
83,591.3678528072331,573.3326114668065,584.7643611320866,600.0,600.0,575.7201150058769,591.6882656194085,598.7058643263794,600.0,600.0,600.0,600.0,588.9148778883422,599.3073968713587,569.0982465183425,596.9160588008535,570.2727295945273,558.2217282465346,580.323904890363,587.1357713735129,579.6902577929338,577.8307539491854,600.0,588.8003070241924,600.0,571.1694101683684,590.5453007729725,600.0,577.7272356986138,572.8514929646678,549.4364771911237,563.8987662207189,566.373109985035,575.8457442546174,554.5998319415522,534.4220422852216,502.326855070915,489.87158253461604,494.0537088279733,519.1091528077864,530.794074129894,526.2718167678767,557.9902247754663,573.3373888157746,600.0,600.0,583.1232992355198,551.8211672810503,567.6471068849198,541.1383167453072,527.3325757243449,529.6055392762178,534.1147004208001,541.1555242098996,517.7933973343786,509.375015671894,517.5786115700816,550.4659320944465,566.4001117334248,595.9823747300018
84,509.6405821593873,516.0607699818553,494.5024058213994,506.17040145387534,514.8069710710688,521.9798130030774,521.2648237622543,523.2707860415036,511.68176293977086,513.033651424732,491.8625648222255,513.2247726374519,491.22915946636147,462.1767997586241,457.7140216036251,468.79554236904943,464.4357201143973,448.8085093509889,452.8804922233198,442.17065570217375,472.47139401103806,502.0565537832881,502.2225811813348,490.1744607626129,506.7737297395777,474.34363578339236,472.5774662064479,461.1201038053713,490.5576157625501,456.39782767163786,460.0948689719223,476.9413196465861,475.892578773269,446.8707908846595,479.94308818661267,481.2038183829395,489.1968554852703,470.7595402747958,469.6044062322721,464.6448706693546,434.88757960949346,407.31880435781613,430.94188073113037,412.7292773855917,391.3763563904958,391.72015797800555,410.53245717338143,379.8687134739106,385.24526784858847,358.5899988474286,326.1422724052219,294.8343490565771,318.22583663116797,291.4839104851323,259.6445059939927,255.29749809399658,279.37704112993833,262.74562748418947,257.2655107110036,225.06008799046623
85,390.64983537125283,396.0827510158522,401.04624477850234,389.3161132307079,376.4034358771274,348.8670892026892,339.542971647928,311.50759846903554,330.16931459887917,362.8085154412522,395.7137274079217,421.26870436419927,428.3241548179726,442.3847536250442,427.3491598126732,436.50308922475665,433.3985576855481,432.13977146993335,450.1841306961944,434.918415588002,422.1811884066184,451.90611378562295,420.841814425191,419.83621531412484,448.7322713426752,456.4576818899462,459.7061770847954,442.18826963085024,431.21755386536165,455.8609429716902,460.00621219548225,461.03816575845684,433.0087457062589,399.1307166581175,431.5886798662109,422.97771157628983,430.20262592325514,400.7826810463651,413.60068104697837,443.88035065639565,449.17691836621503,423.0049909324938,428.7254978556372,447.3698027729628,440.8189603331441,467.4076026890468,477.81540942406235,505.76283370430656,514.4082054916202,488.59836353195783,475.27678330932105,454.40242968699306,483.02028452717343,501.24828923729723,513.5961750609977,499.6638174352112,477.5469514787261,495.4985276379499,493.6895838494855,474.49485250002954
86,454.3163517028045,422.13972135249617,409.97163914147393,407.77062876285333,383.12771215051174,417.05352558187053,396.6903411031435,370.8150602061721,350.06250137825486,368.89678069943557,363.68217684846456,368.2612926311422,334.7319336201875,302.1421252203195,298.34991370821064,320.5157807323243,347.48250224185387,318.55196197354866,321.23737912062023,350.1634571601692,342.3215499680212,365.391158168007,339.74985397596754,370.22746825271344,387.82710047990463,418.72050797498775,431.08371432366323,421.5219895636231,452.19467164035365,436.4843459819961,424.73642252631737,438.7930117864392,457.36515275321625,487.42339662265704,466.7595652565917,487.61942772193737,504.3176514597248,473.78327039747666,465.88889028219114,450.682472276398,436.99680198118017,470.8030835500092,480.79750249360416,496.03483353914913,529.3980681511998,520.8021929232345,541.931004714931,537.3481721462456,563.2155291732942,540.8615570650854,572.199589459585,552.5136090483466,540.3490445370118,558.2825009244864,550.8453608340649,558.4201572077161,554.5403022825761,571.5061978788608,552.4893855446636,521.581444651245
87,333.9731710397652,332.1747775805553,308.9361812340428,298.77199150999,291.7708027905398,260.78823184871897,266.61973922161326,293.52377917960337,269.145783086317,275.992344024423,287.5240883681822,281.8775159975324,295.9543471130313,289.70555515740216,290.0301653158226,255.5448784346325,268.9652864240607,280.2592739501914,247.94733536303553,238.72484288069484,272.2570717361116,266.7086311159148,266.84480947514373,295.539920546324,310.74825185692697,316.4931610356226,337.3394887294977,362.8451273814158,359.8272924030245,358.084877948253,350.1084434438815,382.77787324517374,396.5795110454983,367.40512568006335,392.81229931197464,391.4514951705134,361.26426862008753,364.7444764815193,358.9459760098185,385.3884343502022,364.66805660285934,387.52057926731214,391.5587876502938,360.38150887523665,393.4106799680206,394.2937470552446,379.65512685145535,377.5136057907034,402.56365063692766,388.90686934388214,367.3942170979511,341.42920438311285,327.2793622704276,346.8827283632306,344.89657392689895,325.8202861854468,302.45323615812924,290.74429951385576,321.5390056158554,310.5508754971571
88,595.4871488627614,594.4532807663363,571.9947550466469,599.3745614721926,596.5994375916305,600.0,600.0,568.5122745223982,540.280893707528,555.7128656099209,540.4406158406039,518.3417136271108,486.0970452144919,452.626315053526,471.84030727191134,446.25064718777986,443.9910903057604,451.4038673683242,446.38849340814346,413.28595907167977,433.13106425283337,398.8669899707491,417.199282577173,444.7305971423416,440.0293916163437,442.51736473318954,440.9062022164253,433.150805520066,460.2705229959912,487.84586874289056,476.35301426779796,484.40789704882684,514.2914263990374,546.635521324932,547.2626541544754,543.9603905243782,528.4689926393751,560.5900237627038,535.5870250758045,541.1750953991452,525.9536141254499,510.48419444979567,503.83199556612885,538.7475010732246,507.59514255201213,513.0930698262594,483.87312088872875,459.6895789880651,455.458984912168,456.1911941064189,439.30666269193557,426.4586618531447,397.54635327106,383.77173814015754,416.4308288967956,447.56034561386934,436.0018259234583,440.9616014629716,469.6332788407377,435.0661464256005
89,528.0597567282849,559.4456254235092,530.8384268268583,507.13976484916276,539.3920060431576,542.0198160979819,508.01358051100254,491.0478204244496,487.54387762326974,501.04750139500345,517.3687278645795,552.0482337693613,537.1740177262245,539.8494248570178,542.1820732071901,535.5772413684967,512.4185739374661,545.8405333603351,570.5727364269961,570.4560484075928,577.6832279954749,558.5915017446513,561.6565966720735,575.3045059905769,576.3661979776381,600.0,600.0,590.9681598814518,600.0,576.9323758107149,568.8484827701536,558.1356092965847,553.3621059541291,573.08669376914,571.9788060205785,592.5598175391959,597.9140407589865,586.8589011850154,600.0,581.6802769387164,562.387085524702,562.7022902085405,545.9617374258867,511.59782987247183,521.9786567833879,522.7552242864558,518.9414713009771,551.6292673242592,556.6132102016632,582.05342064692,556.8149371812813,561.6593896003412,587.4179634715044,593.2353664810973,600.0,591.0430497468545,562.5145159394492,559.5675365983442,552.1810939570643,577.8753067235906
90,312.71821489393943,345.389610821397,377.45927920771175,359.79349422271247,349.1571311061249,376.8460329672968,409.50958843002434,405.5503256285474,393.02011882341026,394.8466997510182,407.9905441966196,392.1337602728682,408.6868824962033,377.30289749422815,345.7535119877373,337.79365134792545,327.5367747921759,314.63109986787657,314.0024832547003,301.45383401651026,279.9118883092767,266.5747567454788,299.81805584219524,293.59599503183466,289.72588941191816,295.084038708498,328.9178924974939,310.8299818479973,323.51972958526767,338.63865813318836,346.15136730870296,317.35185108326806,329.7329103911984,299.2195401637307,305.94952563222347,322.72020803774546,302.488100381142,326.4016409091362,293.52640729644645,317.5933077525279,314.81634129752143,295.04749709273653,269.4119672423143,301.14346897308036,271.23006010376133,250.16659949927612,239.51416381958933,247.93060324686775,251.06667921619464,224.86172368505663,220.0,220.0,220.0,220.0,234.28220168141598,220.0,220.0,220.0,253.3519570604787,285.1786020420135
91,524.0522814457888,505.9684059031318,475.73101788954864,462.91430752999236,446.58992599036054,447.0047320006081,466.44568570535364,491.5282914268737,515.6687774056093,505.846066691224,518.9524707334718,505.8508645601672,475.11425258663,489.223821178836,454.9117498587211,448.55453098081534,436.61107983196064,450.1475075282803,468.7846906215068,455.0713151394967,476.8852061506364,462.4593793859818,458.70222458504105,474.59352147603045,488.09793752176563,522.2137305836196,502.97500227873485,514.3372562265056,522.01498980581,551.0718816201121,527.0172315352534,544.6431029863387,549.4219061251525,533.6485170103059,531.8589610006081,520.223322795494,525.7752609906863,553.0053037477129,557.856652656567,567.0772219394279,568.3895712374575,536.9711566886408,518.2712556699674,517.7113767302133,504.4278465923426,482.1512984356262,482.4405973699169,470.0372829112664,453.10481793340546,450.5837971542321,424.9136952199842,454.85589653526273,480.5950433896095,495.12848439144693,467.56345232263885,486.87486013551734,508.4318731031487,527.1753963431523,500.1530084414992,510.2265654362427
92,537.0434223847715,542.4581604701482,552.7066767361144,549.7921202959559,551.8016326878396,519.2080127724604,528.9354243105903,499.63672921297143,495.0877508167871,480.57360765350563,483.75356416832557,458.09270765495006,471.50774579308234,492.1585533780753,468.59336486009624,440.895280974728,416.08136476984316,442.4802941027383,444.4535424256832,442.1618121462084,414.6316394833732,425.10055995636054,450.86053138901684,473.83354224165856,482.65737187031465,452.9268820359318,425.7946739382527,394.2463030359404,377.26984819041326,351.7661508916397,334.9695137093101,326.9235776096374,357.93237249461686,365.6586966793353,389.10686167714266,403.83146672700593,376.7066858638702,393.2211143100466,377.4780360191853,387.21558530881475,376.08292346382393,410.91998189235005,394.3685854571245,378.90771841132334,409.05477630069123,375.7798846252338,389.5481137763576,405.32096112786905,428.867461546597,462.07821329129024,495.3703476322559,464.9397206619084,487.4684732546116,497.7101686106283,508.02411801674464,482.0086128797733,492.521714530969,526.2954951730563,555.1227950408177,550.8619412971572
93,235.18022984871584,225.54077414873018,248.38809596076905,262.4930330633307,259.64708895490764,228.50419641602582,223.386827363657,221.21857314390886,251.21746044649836,261.09348769724954,247.90919186307497,249.68147037462546,220.0,253.07977649548158,243.2839696306324,241.73468447455193,231.6045626711365,244.38038377927052,255.73663486234204,270.80919659938155,254.57922267221602,241.67601635370065,220.0,230.88569802922788,220.0,226.83776348664213,252.7164754262565,280.07472580653086,276.5073690324282,273.65862720734333,244.04647001790454,256.00002179891703,278.4881812250162,260.61403504734614,255.10509676168166,278.8238503352506,305.2222830716108,287.2448816901066,290.7848261080021,269.25934665251,241.39086014227894,270.16929523971595,292.6048205359636,310.8072636621858,279.2209059791056,303.28192146882367,298.94500678220055,287.9126654129107,291.1660106846871,262.560737675336,280.52599613000393,286.29645151218466,264.3577582933064,242.5340122771396,220.4314178872268,220.0,226.14589145601792,249.9702638872135,220.0,220.0
94,437.6527051410394,460.01740311806304,447.8891254578674,437.36213337440796,444.1063881991823,428.3012904378726,395.16387606331045,411.6298723304222,420.4253662363239,426.07828617022005,442.99617519964767,455.2623338289903,434.6740730014728,424.34774628750733,398.1754562050111,372.26544714426274,384.5991493892205,409.70115687799534,442.0924377482751,451.0767359767362,428.96382861200317,401.35935279342834,423.2589208010014,428.77187414620136,437.05182561716174,456.7541718299914,470.983577771263,494.3956554711898,463.3306288533813,480.65707342563667,505.21676643818336,490.2462194102654,500.0775285897931,487.06887305838114,519.1268477121529,486.46649778263816,492.051996850945,468.70724514441105,483.56265950681217,460.8749793461185,442.3518076790035,441.95776445220656,470.996210951988,450.816217002346,425.91301848061323,444.04139671039536,444.0847639737705,472.9097218404945,448.1727408416835,458.38769335329624,439.6892335839233,415.66246358953805,428.502522650547,435.0604460441583,452.8983681295215,439.5607484807542,435.91876442750754,429.3017817706368,463.1880442482928,448.64547122004996
95,332.0305505717714,321.8489251897739,326.37051088009645,309.0331029785586,338.10339880510776,321.7013883457462,349.40848955495983,321.65174401022074,332.6111331781964,361.10011946887346,337.9125801567495,370.6954673636974,367.3973025927832,398.5973601836549,410.9747632377582,397.08584412890684,375.2670208731043,361.52847410886125,333.0396927572485,308.1104504012816,280.43668122553527,275.04272928744433,295.7332156254754,270.6300644206192,244.7524947426827,254.79252120889586,233.5953299466605,220.0,220.0,249.6611977113743,272.16418540570766,261.94870477056423,272.85615848348175,275.4654556402444,287.8641540840239,300.65113475641704,309.6625158106165,293.28961160822814,261.0200610616254,257.90973580093305,285.27790772928233,290.1427158255826,313.4100887447162,347.82379275200213,324.27692704168146,337.7013617816202,349.90191194062197,383.49879325570146,417.4908446323975,430.5583474530866,412.6113828918402,433.5102915609821,406.0023309557548,425.65128224776885,454.3650109378976,446.16334857168806,455.3078192205037,450.4178104672815,446.0613643164505,432.78732655401893
96,509.60925577112334,540.1416152627787,570.994175409191,548.2288653504364,574.4609208263961,591.0811217262947,573.7797397746149,543.4896626791209,527.2494713610273,556.1040479357341,565.4265551784382,580.9003814412893,563.901046018926,579.2582169091634,546.2267223486181,537.4992165527291,546.3719509506923,521.5987105385847,544.2089607498701,525.6611516667044,536.3208295639956,529.6846295442687,536.407681227704,508.9292199117275,475.11311590624,503.78262582286106,487.6567264365639,510.034116631196,544.9886376642501,524.7888257241739,508.35077760700875,519.7509627414354,552.3323671634789,581.439371536831,581.640657941422,600.0,574.5022097169931,600.0,600.0,576.4610270515419,562.4206457877594,534.4314956132331,518.4517275361056,540.5686327951701,532.0507252967383,503.23851299701136,492.19429973153467,525.8911331284243,534.9689847965685,529.1002510449996,505.7579469898085,539.7903227996671,562.2497534480862,546.9531646196505,516.8579733201337,485.8217623365628,459.24823280195017,464.90203365495967,494.91547313934416,494.68751309976307
97,540.3192833333549,536.5313467235414,551.1321949272892,567.3632865373443,544.540745950578,534.8258700788848,544.4370210365465,514.3857836094521,504.6935967528591,507.12955939254255,541.8652739056672,540.0826232892381,562.2065962872407,557.4513062419039,578.1986568252836,584.8776929386912,600.0,593.7659786645077,600.0,600.0,594.2168059260331,569.3186489841568,540.8678074680203,507.0348160099946,533.1822145071596,514.7354583638682,494.540930813592,511.0634088434166,498.46453675953404,498.8876652283626,475.26343979918454,507.4456403015224,532.056338302729,557.5216119102793,550.9957743103196,569.3610592698217,544.4323901471063,510.0357203285309,476.43382560899283,482.49594722731206,479.3735905946679,480.6346650182643,446.15708484746966,440.7451482234895,456.00991950754974,451.99847864527027,468.25382308712585,449.5651505949043,471.48509090862507,477.6752777403667,457.42869470046014,438.99912801022845,447.96126053009607,471.0570320549671,465.15097679700796,448.2320068359394,473.9228193196814,485.77159974223986,482.13758385205523,481.29059752160634
98,297.6174578158306,306.49364192036967,296.6056176583719,331.30078002557633,329.9136260939085,328.9256185271814,333.53524364592846,362.70816386424076,383.7654308544233,380.3445357402722,395.6534843583679,401.68996927302123,401.15566268210864,379.6177667770132,377.09330521885556,359.3006063104358,388.33955680005164,376.8180337447959,408.47651476213196,410.79038506876174,419.998491576093,423.00432269034593,397.060965878015,388.3684512085709,360.30867906800455,368.9154621608413,365.196655824872,384.65560383483756,365.08853750479346,341.60816159484693,335.0514177623107,364.91239458759736,379.6419216384662,373.9665753739705,375.17562725677226,346.07053803916915,379.99085078549706,391.63936211414136,376.61764690658094,382.62423450164806,355.28800012647764,387.8965669430085,365.13151609484413,375.4936383587091,357.67545073643424,372.9047475218317,392.2822432286514,404.4216242524517,412.43658647031515,439.90942304695596,410.41329281623905,398.5773264208527,380.9574499950119,415.11842733959145,407.3757119162726,423.65860086310056,436.5893623347709,416.43504895818734,398.16488657299595,382.8548060217083
99,376.2283657385641,357.63112033410096,324.0067241263803,350.56423810288396,383.15692629954583,372.06685339175556,360.76233495153866,326.25876184574463,338.8763100288708,361.65710273127485,336.9196837564751,313.09632821217565,333.4021557101763,341.5425080949664,309.6827471289066,318.2610364612663,304.88527706032994,295.6960379432892,314.5772372240708,336.34270071115355,329.3676645899417,360.6683701103865,354.12076036703155,373.14928283313924,372.02069135263736,399.84795420918323,428.39124126469574,399.5104178156716,430.0649510073874,452.85238991381647,473.24413991570316,452.30793369368973,473.6662783065163,498.17556973446887,483.4160931462594,515.074298631622,483.5645088795635,459.0581566068633,461.6888362704693,466.994309249031,477.15481508009424,443.3426541321769,475.568328355726,443.68949484711607,418.70383153775424,384.68484776457825,389.36493809516486,419.6236199696329,431.2399215952654,453.8259443888953,419.75562863099594,422.6966995245768,419.8661079499633,419.7938640454188,389.8487870188819,402.75926229373346,402.9846913338379,421.54511082412637,420.51545520844644,395.9721697442967
100,466.33764254957237,443.404687896934,469.47230733177105,477.39044406661793,453.3947159156047,485.75837993928917,487.0439623727616,457.14685400377743,466.02515731283216,448.7490808037289,470.00762243514004,492.2551675847734,525.7814824945997,525.912349666315,522.7593312472566,540.5026236285103,514.7755695724451,518.0596555379637,521.2969875471233,492.5601061438504,486.8189921293344,511.5489280290385,536.4796815686648,508.42631811304244,479.7767799053906,463.165463295526,489.3990876743056,463.4222686294505,478.82204481337175,450.90363818628896,459.5232879486367,449.44799888697685,469.6719762945875,451.03030771236297,460.77443576966016,442.2722131899721,457.22843300782284,483.38589542707524,457.26202136594844,482.92371956763367,489.4739873766345,463.3717217373262,458.29965161250607,434.5598721564629,448.5842243771228,466.70499378637925,439.1107502054752,439.54053989410033,461.56429381591454,492.0957067244843,493.0419573964082,524.5615030492066,527.0597309811287,519.6530656031223,544.0272846018249,543.5360743338912,541.5692500734078,540.8911243320958,565.166074462978,588.4019823811417
101,373.3375971272802,361.66858731821696,361.10354900095604,366.1976246825537,347.88122942651347,368.4580853566048,367.5118789578744,355.89506734727155,328.3725368547509,310.09169808300334,341.5413801059222,327.8983581832891,304.71850843898153,301.96560385483104,288.46174589004846,255.92289340903204,243.54305861859126,246.63066229435407,250.25052833575177,240.20965281813397,236.52084575581603,269.10710003224966,260.52149343837146,243.59737036657026,225.64006345124346,222.68358634053286,240.84999675071893,220.26916964391205,234.9198985437658,220.0,220.0,239.3105545641951,228.0218614684053,232.48345856958326,220.0,236.93967737883207,220.0,244.67798514128503,223.5517321908018,249.75959441038495,239.43664130142116,255.02449151463523,242.37026235966843,270.7840793460938,244.64867813237998,222.1450633814619,221.65717214257808,220.0,220.0,251.063646754841,284.4179230351931,275.75607608832263,305.38609755929815,308.52382485643835,292.40579746760204,306.57370794324396,317.696834403484,351.93560674109534,335.4889168597452,347.5330820460667
102,239.76902691118983,220.0,220.0,254.96224767417712,276.1214064745006,296.1920175058484,296.872842776021,282.8775385794018,258.4660384917891,243.39327021104157,234.7112557460813,252.65296253470189,255.42928775792257,225.85314161680634,220.0,220.0,220.0,250.3235041934313,259.9416778780768,281.0694908693629,278.71571248468126,269.03233830833426,241.62036439849786,267.9356759515322,287.75687798348537,264.52514481532614,265.3833842866644,264.49962084115157,273.25602952920855,304.4891121085968,310.0731130319704,312.88832170647373,281.4109270119002,250.81445033316186,228.92872572603707,220.0,237.03470268990088,252.66782396947832,227.19176037969333,250.71728343536302,226.55230587459084,220.0,220.0,220.0,220.0,220.0,220.0,254.05986435455287,222.97470886352866,220.0,220.0,228.8088836487663,220.0,243.55078161632863,244.3864857640636,246.27701948477096,250.58863502462455,227.5455944660593,220.0,220.0
103,445.52863801230353,425.23688232811855,398.38010322744685,431.2882852767371,397.8270123134107,419.0158306869322,439.1782911571837,424.98327912634045,399.4771422468524,374.67114751623205,388.4913607228355,398.4878220988677,418.2800192964648,448.9037013644021,462.3386167930635,438.2482243516646,420.28920752524334,444.2427686863614,423.894193994756,393.9707561815697,408.20035996452725,401.3772048488372,430.7800085270504,441.2978635036067,412.627191949023,443.97715165677926,427.0761601115965,415.6810344400365,408.83926339788445,377.42496414618637,377.1810437023287,350.81333807759916,343.88126094578377,333.4309461052297,352.5297519450849,373.75168775937607,349.4905895266122,340.14917264315807,331.2838939153863,306.88262499091223,327.77437034449554,342.28035332797515,320.6070783687676,311.2776119703335,283.6839637102895,292.6584255068026,266.154460225206,300.16985202895023,319.8175972571006,312.13429572798026,317.63377098753506,346.4276981226837,350.2146477503915,327.4295417982484,318.9387766889296,342.95891724101176,353.053828360285,363.60453526365103,389.2820392618453,416.8601532842206
104,569.5211772761858,541.1606208039067,544.2494409413238,561.0851074266061,579.0699865854971,586.5401207233973,563.2152341862545,584.034672962171,599.4424663082173,570.4719703166498,567.9386580438562,545.1170760103824,533.7404692102905,500.00614566468846,493.0292364534415,496.52062093437627,504.89140243227234,516.3357265912821,539.8761185084543,519.9585220177554,493.3922495884482,517.9998516213029,493.96274866378843,527.1959543573221,551.1736304152266,551.2349928274986,584.9344925720403,556.7508636096006,542.9654668918578,552.6411759447005,542.141656737823,572.1277353764784,541.7215615489257,545.1803897931932,551.5410285108512,562.2319971752569,545.1286328084839,535.6482827348743,559.7059198114227,538.3519136393339,561.2326629414692,565.6185425446612,583.9716683282469,598.92418396669,578.4499886436315,583.2668801940026,600.0,595.248136576135,600.0,596.6550570071203,571.6500515738721,563.9104791793093,595.5296476266469,582.9101070804368,600.0,600.0,589.5130567032372,560.3410927667815,576.0601464078987,562.8660073388778
105,517.5109734178775,513.4968127961079,512.4654847600914,531.919143232489,523.6845764068029,519.7034905794069,511.03682339328043,501.75065946269,503.5669198457922,525.1828809608728,515.5066627954524,517.2044932330939,529.155406014076,513.0161672553319,497.44276359849937,527.7816824901412,543.4291026233174,548.832169958949,559.1725737683918,526.223534785631,534.4907423749498,535.1563635006439,538.3588410852044,528.5185089633616,499.22168180326753,477.7554281561112,509.3075580809982,502.9165274399636,500.5843483481241,469.2740336378648,436.90366970594346,452.1063709992165,454.7729974876943,455.38241638283296,437.4011335124198,454.53368472651437,431.3102452641088,409.6056773203802,406.8555293147595,391.8951196625954,374.2175283489156,384.3841634676488,394.9521856329469,417.66838051894194,411.90798020705023,382.02393657888075,366.1805835233828,399.78096594716,406.51906621344915,421.20066214952055,386.7157102232996,387.99011147607604,355.61711750330227,360.4632323497036,389.9171918242289,422.70653095925746,425.5452182364821,422.61955460413725,453.7707512015318,465.9234394413005
106,244.66172622459558,242.2625166613204,224.07966795382168,221.9659704552294,220.0,225.75013619703194,220.0,220.0,220.26036042129692,243.37456232550028,254.85541829023242,243.54116890499753,274.0277804981175,302.88231048556025,282.5366984424472,250.29592940087258,267.18753898542593,290.1202572798667,322.87077689646156,350.15932448264334,357.19675825709237,359.300422001959,326.24929559034007,308.51524686947454,305.6882794907794,314.68355249662915,318.6911808289179,335.6757001066362,320.2593852687291,324.80606780440223,295.9760248417577,289.93261149258217,307.44386979940424,320.9819295394373,355.32692114148983,339.7792999606328,339.6525509028113,327.71967986699104,323.56189785113327,348.54840694199044,361.4430422051845,388.2139255995152,367.45970318274726,393.5949814316479,362.77834062413484,389.9802902547355,378.01545481698645,365.0365891559711,365.8827895248776,396.7311026655038,365.07579819320216,354.7319664481543,379.6920056559878,372.4158190764705,351.3568019082652,346.09239460146404,338.0810697058809,367.16020380855014,385.49561011056693,385.8536990126474
107,595.5808153541971,593.1502425435117,562.226890700931,545.58609322798,541.1110268433318,517.0942105335603,548.4237693762433,567.1031922234874,550.8832962534316,557.2396135996856,572.7410545973557,600.0,600.0,600.0,600.0,600.0,600.0,573.0319370836735,546.8615731448041,548.9289261963761,532.7492343449065,499.22181751713936,514.8205617901542,482.09462355846574,488.76400243574955,491.50756802466157,524.3245963651079,523.2195161194428,492.6716166658886,496.28977441234093,520.1665063554681,554.9459562551689,550.069978413404,537.490890388176,565.956621174816,544.3435702101444,552.4235942624493,545.8236039551157,513.6993695020045,503.00956270340333,486.57555927859056,499.6019400546346,531.0172748930689,514.7805780095736,536.5831937501913,505.45838093588,508.1268516386669,478.06535609835953,508.4476654775043,527.0922551165216,538.1487489008431,560.8214956145696,571.147881304481,600.0,600.0,600.0,600.0,573.1945089087304,575.1669494083417,549.0480473727582
108,445.1475220870339,443.9220363239703,452.502314172265,418.2056028461032,396.84443726197867,396.2375674958278,427.7728168070673,419.62544963192835,414.3314914556828,429.36021768614637,436.6257106961746,422.55054120305795,416.3076888927779,396.54667481278415,429.1681769518988,403.31258366091396,394.34115858056333,361.1498866359641,341.6744510713123,361.30743075792316,340.3896970181447,310.9941351951723,309.2058577842889,274.9037042157052,245.83733502554853,267.3711458949568,286.37428003512923,315.43399746347194,340.2500779772244,353.0723674040117,321.73566741505806,341.5350706741241,365.72082743296335,386.65657763700017,387.250110108562,368.55323881402575,392.7263371122366,408.62773379404626,442.28101600126587,418.1794978441812,398.976018657825,378.8018891495302,399.27967288302375,377.363183634532,347.02937172216343,381.92862818315746,348.6658329843179,372.1329171954385,362.7085961039842,386.6216782870313,390.44511267181144,418.55929873585666,448.3928077848805,414.0296804745348,384.30853279403,366.8336438639899,378.68572300943504,405.86477676524044,403.0607133558178,410.54883149501643
109,291.62994406231326,312.9776224340312,345.6905902287741,329.49251553279595,329.1303321448342,300.15845988028036,304.29802583268815,304.4928667619558,279.6034206528112,275.5480555710765,263.9353812171359,265.4635424884992,271.4593459685151,237.05403647101977,255.32445527748865,270.2354557078105,260.87550274226703,229.58101823208432,247.42629601703783,279.2885572505071,261.0991689720481,248.74589193364076,226.6127941973678,231.99832283150658,220.0,220.0,233.7909109753984,237.99902978605277,230.05140928900823,224.46888141553617,228.81664319916223,220.0,220.0,246.68806474341082,220.0,234.47625173473537,263.87892322236905,247.82677552349023,238.76117611765622,243.58567452678636,270.30530240148727,301.23869350971665,318.0081208775054,289.071504137334,300.9122950247735,294.63355555585986,292.58262552023416,261.02301284439653,239.39736259864162,259.73331512599697,256.51043343934714,242.62679035352755,234.50812553107463,259.3160914638722,276.7460226822192,260.80810048489496,234.0332292997611,220.0,249.45295157383134,255.16417022331422
110,422.7224793230175,429.4700313014898,420.0920099037459,441.5895013261118,443.2195387771293,416.391891970945,390.42645070897936,393.0065909641626,423.5665062291214,410.1511547464553,436.01903656660056,454.5057276271221,436.8525986306056,404.39645101274255,376.5257595727093,392.5203349420301,371.49721660487535,362.4861810402529,362.60512266070265,378.387894452214,351.3140800803528,344.75972844977514,343.71483208976383,346.5727265677716,368.8579714654368,345.875445118462,367.4236467463255,380.92513668509116,384.8360936790183,398.80304460719833,392.6442863338143,367.332117351583,378.9356841701587,380.6627456381523,390.4189816761466,379.0788963481409,407.55955676192946,413.67544756221986,384.65362146258104,381.13990081189104,399.08482464394547,419.67424396520454,419.2960376586677,446.92836761685874,430.66515822045955,424.4070670271382,452.30885076696615,480.04682091997665,493.0467147377043,518.1753530362597,489.389481723196,514.9391300577404,502.38252351625624,479.8657293862314,461.62161793017464,455.87941349114675,438.46285381345945,425.9025848346144,400.35107885962935,386.08345244875926
